hex_id,Water_mean,Water_slope,Developed_mean,Developed_slope,Barren_mean,Barren_slope,Forest_mean,Forest_slope,Shrubland_mean,Shrubland_slope,Herbaceous_mean,Herbaceous_slope,Planted_Cultivated_mean,Planted_Cultivated_slope,Wetlands_mean,Wetlands_slope,footprint_mean,footprint_slope,influance_mean,influance_slope,night_light_mean,night_light_slope,population_mean,population_slope,road_density_mean,nonrenewable_power_plant_count,renewable_power_plant_count,nonrenewable_total_capacity_mw,renewable_total_capacity_mw,waste_plant_count,total_population_served,total_waste_discharged_m3_d
21,7.730618007481098,-0.003948367454788902,3.9587026274966775,0.0194311117877043,0.10897717002080753,0.002918392107988305,31.4141733199358,-0.043397701765392344,0.6573338125599548,0.01931742440457597,0.9037695173174143,0.0033327897864521717,29.60227271541953,0.017024047973781944,25.62414923682809,-0.020589594944165304,11.69912338256836,0.0016687711079921286,12461.5798828125,135.916015625,3.584215018057054,-0.03685580359564887,80737.28479567308,307.63710049715905,181.24705505371097,1,0,51.3,0,6,18094,11189.676000000001
22,31.35138638317585,0.00198547329221453,2.3707168463079142,0.010052253286391873,0.1154155537369661,6.880427583298399e-4,1.6133032181824092,0.0038922577264851915,0.06783366072340868,5.157858443756898e-4,0.1803212534287013,-0.005714074199364244,24.268847533967346,-3.038842559736795e-4,40.03217775374651,-0.00952163085281125,6.739965355914572,-0.002513408660888672,4649.38759765625,114.26005045572916,1.4293860927704842,-0.011289569464596834,19721.761493389422,8.3284912109375,109.3656005859375,0,0,0,0,1,1793,1101.555
24,2.0709685562178493,-0.001449327024255273,6.019681094039697,0.019921254085299246,0.05109796300530434,0.0016448460842689702,0.7729872043910291,3.823364106990214e-4,2.398147641358149e-4,1.0728811932696975e-5,0.07066672202199697,0.001126346614910289,87.99309731926769,-0.02672240909148929,3.0212598550133407,0.004832366889810817,18.754043330316957,0.017335414886475498,38115.080078125,267.0172526041667,7.528962058405722,0.14278998374938964,138834.93377403845,-63.921875,256.5915222167969,16,22,808.8,1331.1000000000001,25,63196,43127.197
25,4.989525880664587,-0.0044241928371596215,7.1535480323655065,0.037551606850077704,0.09210600663209334,0.002212610797003089,4.98845768001047,-7.037831528577954e-4,5.919177920077342e-4,9.288627876285869e-6,0.17704864410916343,2.0484301632830315e-4,73.85712085291743,-0.038046352804089204,8.741604823153466,0.0024485867470502853,21.13438904803732,0.03243541717529119,37736.00703125,757.7132161458333,9.57250690460205,-0.0565572125571114,216832.75528846154,597.6416666666667,212.41204833984375,7,41,204.3,154.5,15,23634,13771.326000000001
26,10.557697415351868,-0.012002963864920186,4.68683536950266,0.024219442801264097,0.11857773002702743,0.002827832676385614,38.23618051595986,-0.055721005343872566,0.920202667475678,0.02851040988931792,1.2655652035027742,-1.1997452626623476e-4,18.693764004856348,0.005197431234752431,25.521181747317314,0.0022482297693690216,11.928426535233207,0.002123753229777018,11336.6435546875,235.506591796875,3.7633021531566495,-0.021702830608074482,100515.75811298077,197.20876736111111,148.4899139404297,0,0,0,0,6,9882,4958.891
27,10.340406093746424,-6.321689178203408e-4,1.0421052132596742,0.0022704179069218556,0.02253607439342886,-7.912057019722356e-7,1.3551747976453044,0.0010791273105836086,0.047263397864298895,-2.2508490170972752e-4,0.06495662339148112,-0.001741906561181639,3.057146694045514,0.005345850378544069,84.07041568309069,-0.005634625752766928,5.063412769981053,-0.0012263059616088867,6258.812109375,57.10164388020833,0.5756299438015107,-0.006365716457366943,9778.781783353365,-27.280294575216452,51.48887634277344,0,0,0,0,2,2200,1172.374
30,2.7336658677086234,-0.0017049981074200736,6.880100105627207,0.04072375967203138,0.1603184177656658,0.0037497758360890052,4.856844540845486,-2.0615485978355122e-4,9.174534653766379e-4,1.805565261747688e-5,0.05769005023466889,-1.4770677288262498e-4,78.5338225075975,-0.04854300990700722,6.776645984500647,0.0037513696332717988,21.767478942871094,0.0688174321101262,42347.10390625,301.20963541666663,10.910961489523611,0.08634233474731445,289698.6509615385,1191.1316964285716,284.20220947265625,10,41,914.5,133.8,11,65692,39322.858
31,8.070688899606466,-0.0038912463368791523,7.011228956980631,0.04211786629942558,0.11831402618554421,0.0028750471668666537,23.71576260193251,-0.015232339501380802,0.15663452417356893,0.0019488958536054602,0.20904473843984306,4.696346877608448e-4,37.31137037277222,-0.023792176084084946,23.406956624239683,-0.005778054205270914,16.924568217733633,0.011147340138753256,24329.68046875,327.75992838541663,8.255872218839583,-0.10336078916277204,319043.03197115386,1575.421697443182,373.3048706054687,0,30,0,93,7,135183,36786.632
32,11.786696556955576,-0.009785234064295672,2.355812166006217,0.009484337282455749,0.15262305358191952,2.0699745446846291e-4,35.74131712317467,2.733885477750729e-4,1.477219092193991,-0.002289761212610063,0.9587031276896596,-0.017555052980634513,3.665022465866059,0.007953243662736247,43.862611344084144,0.011119233178240913,8.03171450158824,0.00081539154052734375,5946.80947265625,101.1693115234375,1.5238702104937647,-0.011645823717117365,40404.62506009615,55.724609375,154.00588989257812,1,1,923.3,1,6,8686,2850.414
35,0.9639350650832057,0.002326625473882571,6.717919007060118,0.021595659122491874,0.128934511449188,0.0021027404000051285,1.4466316091147746,-0.0014078111835910281,5.570392621478954e-4,7.60246945608585e-6,0.03300770818896126,-4.951352655718373e-5,88.4210239443928,-0.027235906179014006,2.287987759336829,0.00231427445935158,20.54013036644977,0.028243064880371094,40745.49375,33.351888020833336,9.263772026185066,0.10040905601099918,206848.26298076924,-33.96861979166667,325.63800048828125,9,24,775.5999999999999,1707.9,31,109960,88446.143
36,6.2360253650695086,-0.009399930636088055,30.120404183398932,0.24674660908723517,0.309389210306108,0.002846368642970484,13.398261670954525,-0.026802455415918833,0.012829682782466986,1.124955815612336e-4,0.1327597547788173,0.0021688587015919513,34.578641913831234,-0.21682223677635193,15.211690459400415,6.19679866802019e-4,30.674839268559996,0.05566395653618726,46599.565625,1245.8701171875,33.917137145996094,-0.039093017578125,3942389.925,19080.8515625,2909.486328125,34,73,7494.4000000000005,340.7,22,2386443,961918.561
37,4.398862095549703,-0.004390364305840598,2.9064231413576636,0.012271699858589977,0.08698527817614377,0.0016352787497453392,32.91808714624494,-0.03228886117641297,0.7737794140120968,0.01792186943546506,0.5162045045290142,6.526242941617966e-5,6.557767047779635,0.0027717876115015572,51.841887179762125,0.005727722262493521,8.417329373567,-0.0038346336001441592,6231.96279296875,82.93326822916667,1.9685077128871795,-0.005030930042266846,60118.08515625,117.19462933456688,144.824462890625,1,0,28.4,0,5,14119,46481.072
38,6.354748755693436,-0.003629834997566092,1.4490182864028611,0.0040912908944948055,0.06451554247178137,4.192584143394885e-4,25.48797743394971,-0.004183380338160889,2.9859145591035485,0.014669611118733883,1.4713809383101761,-0.012511306352192351,0.8878430157346884,0.002074783794038619,61.298598642461,0.00763934587731081,6.866493494614311,-0.007215023040771484,7007.001171875,124.46738688151041,1.5432020329659986,-0.02181960940361023,37893.80787259615,-88.12281177662038,103.88007354736328,0,3,0,75.89999999999999,4,15484,10572.989
41,2.234209030866623,5.303795582481793e-4,9.034324193780776,0.07042482987731352,0.17552465025801212,0.0038086131791628492,14.679890245897695,-0.006766441705016021,0.010991472536261423,1.656282485648131e-5,0.13174038584111258,-6.612302341426799e-4,69.9581652879715,-0.06755523663714416,3.775156382471323,-7.714966640752904e-4,23.670479152513586,0.08245182037353516,41752.5171875,492.8681640625,14.714362759743967,0.08490808804829915,518014.5052884615,2458.79736328125,483.194580078125,17,57,2635.2000000000003,323.2,16,325607,132852.813
42,3.003500164486468,-0.006060881297225537,4.75625313425553,0.021112139274562507,0.066352832436678,0.0016934248872095845,40.4403120232746,-0.0248876865953207,0.9687131620012224,0.014314537971704377,0.9006594307720661,0.0014746773258548945,20.055477153509855,-0.011409887683992627,29.808729588985443,0.007757163801035902,12.626487649005393,-0.018727575029645647,16127.799609375,283.15836588541663,4.850715560297812,-0.07613304683140346,111375.55138221153,293.40507192460313,171.8418426513672,7,4,78.5,4.2,15,17859,8558.816
43,5.441237846389413,-0.0026994109092045027,3.3532037836994277,0.01620955008547753,2.705969321541488,0.022265290427539084,35.23775561712682,-0.0057123808397187125,4.039022894576192,0.007982294146831218,2.3616828746162355,-0.05457349545441759,1.8194385002425406,0.008434374507891754,45.0416871951893,-5.059964245273953e-4,10.019697189331055,-0.011371885027204114,7414.07919921875,-11.8380126953125,4.70795646021443,-0.06965780258178711,96461.89813701923,56.59879557291667,180.2467041015625,3,1,178.1,25,4,2426,1124.267
47,2.2494361829012632,-0.005123028272969855,8.033623125229497,0.05672981689682103,0.08725029867491685,0.0037828566307914167,28.582542029907927,-0.003023600826661384,0.1837788979173638,-3.271307131009442e-5,0.2649932575877756,0.00128004969817333,51.966358814388514,-0.058871997254235406,8.632020163349807,0.002173055274829418,20.734710112861965,0.01922154426574707,33235.703515625,184.11067708333331,11.106364557819981,-0.052527427673339844,318800.3230769231,1263.818568638393,472.3097839355469,4,16,348.59999999999997,135.3,47,105777,42544.241
48,19.82244737446308,-0.002008404296178084,5.0850205778260715,0.01905762937691793,0.22065098222810775,0.002498419172215191,36.56172029674053,-0.05310917781157927,1.6414815210737288,0.035602313333324025,1.362327472306788,0.00305458753431531,5.092040812014602,-0.004401091774482103,30.214314681943506,-0.01040041136244998,12.5129103038622,-0.023126888275146484,10086.04921875,247.6875,6.2331567579700105,-0.06802884737650554,269724.96971153846,733.3856026785714,706.75689697265625,4,4,185.9,88.6,12,149630,165695.047
